year,period,date,sha_code,org_code,org_name,total_available,general_acute_available,learning_disabilities_available,maternity_available,mental_illness_available,total_occupied,general_acute_occupied,learning_disabilities_occupied,maternity_occupied,mental_illness_occupied
2010,June,6/1/10,Q38,5QC,Hampshire PCT,65,65,0,0,0,61,61,0,0,0
2010,June,6/1/10,Q38,5QD,Buckinghamshire PCT,21,21,0,0,0,14,14,0,0,0
2010,June,6/1/10,Q38,5QE,Oxfordshire PCT,238,238,0,0,0,169,169,0,0,0
2010,June,6/1/10,Q38,5QF,Berkshire West PCT,12,12,0,0,0,9,9,0,0,0
2010,June,6/1/10,Q38,5QG,Berkshire East PCT,41,41,0,0,0,34,34,0,0,0
2010,June,6/1/10,Q38,5QT,Isle Of Wight NHS PCT,380,296,0,23,62,292,235,0,6,52
2010,June,6/1/10,Q38,RBF,Nuffield Orthopaedic Centre NHS Trust,137,137,0,0,0,105,105,0,0,0
2010,June,6/1/10,Q38,RD7,Heatherwood And Wexham Park Hospitals NHS Foundation Trust,695,559,0,136,0,544,516,0,29,0
2010,June,6/1/10,Q38,RD8,Milton Keynes Hospital NHS Foundation Trust,468,438,0,30,0,402,376,0,26,0
2010,June,6/1/10,Q38,RHM,Southampton University Hospitals NHS Trust,999,947,0,52,0,958,910,0,49,0
2010,June,6/1/10,Q38,RHU,Portsmouth Hospitals NHS Trust,1119,1022,0,97,0,885,839,0,46,0
2010,June,6/1/10,Q38,RHW,Royal Berkshire NHS Foundation Trust,702,643,0,59,0,581,536,0,45,0
2010,June,6/1/10,Q38,RN1,Winchester And Eastleigh Healthcare NHS Trust,394,346,0,48,0,330,310,0,20,0
2010,June,6/1/10,Q38,RN5,Basingstoke And North Hampshire NHS Foundation Trust,464,415,4,45,0,346,325,1,20,0
2010,June,6/1/10,Q38,RNU,Oxfordshire And Buckinghamshire Mental Health NHS Foundation Trust,438,0,0,0,438,397,0,0,0,397
2010,June,6/1/10,Q38,RTH,Oxford Radcliffe Hospitals NHS Trust,1262,1146,0,116,0,1117,1041,0,75,0
2010,June,6/1/10,Q38,RW1,Hampshire Partnership NHS Foundation Trust,754,0,98,0,656,600,0,66,0,535
2010,June,6/1/10,Q38,RWX,Berkshire Healthcare NHS Foundation Trust,260,0,16,0,244,204,0,12,0,192
2010,June,6/1/10,Q38,RXQ,Buckinghamshire Hospitals NHS Trust,675,622,0,53,0,562,519,0,43,0
2010,June,6/1/10,Q39,5F1,Plymouth Teaching PCT,244,100,0,0,144,219,93,0,0,126
2010,June,6/1/10,Q39,5K3,Swindon PCT,56,56,0,0,0,48,48,0,0,0
2010,June,6/1/10,Q39,5QH,Gloucestershire PCT,69,69,0,0,0,67,67,0,0,0
2010,June,6/1/10,Q39,5QK,Wiltshire PCT,139,81,0,58,0,102,72,0,30,0
2010,June,6/1/10,Q39,5QL,Somerset PCT,353,353,0,0,0,310,310,0,0,0
2010,June,6/1/10,Q39,5QM,Dorset PCT,156,156,0,0,0,124,124,0,0,0
2010,June,6/1/10,Q39,5QN,Bournemouth And Poole PCT,50,50,0,0,0,46,46,0,0,0
2010,June,6/1/10,Q39,5QP,Cornwall And Isles Of Scilly PCT,188,188,0,0,0,172,172,0,0,0
2010,June,6/1/10,Q39,5QQ,Devon PCT,98,63,0,2,33,64,50,0,1,12
2010,June,6/1/10,Q39,RA3,Weston Area Health NHS Trust,310,310,0,0,0,286,286,0,0,0
2010,June,6/1/10,Q39,RA4,Yeovil District Hospital NHS Foundation Trust,383,360,0,23,0,301,289,0,12,0
2010,June,6/1/10,Q39,RA7,University Hospitals Bristol NHS Foundation Trust,874,805,0,69,0,713,668,0,45,0
2010,June,6/1/10,Q39,RA9,South Devon Healthcare NHS Foundation Trust,536,508,0,28,0,357,353,0,4,0
2010,June,6/1/10,Q39,RBA,Taunton And Somerset NHS Foundation Trust,605,554,0,51,0,449,433,0,16,0
2010,June,6/1/10,Q39,RBB,Royal National Hospital For Rheumatic Diseases NHS Foundation Trust,60,60,0,0,0,51,51,0,0,0
2010,June,6/1/10,Q39,RBD,Dorset County Hospital NHS Foundation Trust,397,364,0,33,0,345,330,0,16,0
2010,June,6/1/10,Q39,RBZ,Northern Devon Healthcare NHS Trust,409,386,0,23,0,347,334,0,13,0
2010,June,6/1/10,Q39,RD1,Royal United Hospital Bath NHS Trust,610,610,0,0,0,558,558,0,0,0
2010,June,6/1/10,Q39,RD3,Poole Hospital NHS Foundation Trust,647,602,0,45,0,525,495,0,30,0
2010,June,6/1/10,Q39,RDZ,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,743,726,0,17,0,616,614,0,3,0
2010,June,6/1/10,Q39,REF,Royal Cornwall Hospitals NHS Trust,721,687,0,34,0,616,593,0,23,0
2010,June,6/1/10,Q39,RH5,Somerset Partnership NHS Foundation Trust,180,0,3,0,177,153,0,3,0,149
2010,June,6/1/10,Q39,RH8,Royal Devon And Exeter NHS Foundation Trust,803,769,0,34,0,680,653,0,27,0
2010,June,6/1/10,Q39,RJ8,Cornwall Partnership NHS Foundation Trust,141,0,0,0,141,128,0,0,0,128
2010,June,6/1/10,Q39,RK9,Plymouth Hospitals NHS Trust,951,883,0,68,0,819,781,0,37,0
2010,June,6/1/10,Q39,RN3,Great Western Hospitals NHS Foundation Trust,557,514,0,43,0,494,471,0,23,0
2010,June,6/1/10,Q39,RNZ,Salisbury NHS Foundation Trust,502,478,0,24,0,441,424,0,16,0
2010,June,6/1/10,Q39,RTE,Gloucestershire Hospitals NHS Foundation Trust,1081,1015,0,66,0,897,854,0,44,0
2010,June,6/1/10,Q39,RTQ,2gether NHS Foundation Trust,206,0,15,0,192,165,0,9,0,156
2010,June,6/1/10,Q39,RVJ,North Bristol NHS Trust,1178,1087,0,68,22,980,924,0,38,18
2010,June,6/1/10,Q39,RVN,Avon And Wiltshire Mental Health Partnership NHS Trust,691,0,12,0,679,546,0,9,0,538
2010,June,6/1/10,Q39,RWV,Devon Partnership NHS Trust,281,0,9,0,273,231,0,4,0,227
2010,September,9/1/10,Q30,5KG,South Tyneside PCT,7,0,7,0,0,4,0,4,0,0
2010,September,9/1/10,Q30,5KL,Sunderland Teaching PCT,12,12,0,0,0,10,10,0,0,0
2010,September,9/1/10,Q30,5KM,Middlesbrough PCT,44,44,0,0,0,37,37,0,0,0
2010,September,9/1/10,Q30,5ND,County Durham PCT,70,70,0,0,0,62,62,0,0,0
2010,September,9/1/10,Q30,5QR,Redcar And Cleveland PCT,91,91,0,0,0,74,74,0,0,0
2010,September,9/1/10,Q30,RE9,South Tyneside NHS Foundation Trust,367,334,0,33,0,240,230,0,10,0
2010,September,9/1/10,Q30,RLN,City Hospitals Sunderland NHS Foundation Trust,896,862,0,34,0,719,693,0,26,0
2010,September,9/1/10,Q30,RR7,Gateshead Health NHS Foundation Trust,595,523,0,24,48,466,426,0,12,28
2010,September,9/1/10,Q30,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,1584,1508,0,76,0,1256,1204,0,51,0
2010,September,9/1/10,Q30,RTF,Northumbria Healthcare NHS Foundation Trust,1175,1033,0,67,75,879,796,0,30,53
2010,September,9/1/10,Q30,RTR,South Tees Hospitals NHS Foundation Trust,1032,972,0,60,0,852,825,0,27,0
2010,September,9/1/10,Q30,RVW,North Tees And Hartlepool NHS Foundation Trust,665,611,0,54,0,512,488,0,24,0
2010,September,9/1/10,Q30,RX3,"Tees, Esk And Wear Valleys NHS Foundation Trust",865,0,168,0,697,766,0,144,0,622
2010,September,9/1/10,Q30,RX4,"Northumberland, Tyne and Wear NHS Foundation Trust",1254,55,246,0,953,1049,42,184,0,823
2010,September,9/1/10,Q30,RXP,County Durham And Darlington NHS Foundation Trust,983,915,0,68,0,735,693,0,42,0
2010,September,9/1/10,Q31,5JX,Bury PCT,12,12,0,0,0,10,10,0,0,0
2010,September,9/1/10,Q31,5NL,Liverpool PCT,76,76,0,0,0,63,63,0,0,0
2010,September,9/1/10,Q31,5NN,Western Cheshire PCT,65,65,0,0,0,62,62,0,0,0
2010,September,9/1/10,Q31,RBL,Wirral University Teaching Hospital NHS Foundation Trust,800,772,0,28,0,641,622,0,19,0
2010,September,9/1/10,Q31,RBN,St Helens And Knowsley Hospitals NHS Trust,695,657,0,38,0,618,582,0,35,0
2010,September,9/1/10,Q31,RBQ,Liverpool Heart and Chest NHS Foundation Trust,147,147,0,0,0,120,120,0,0,0
2010,September,9/1/10,Q31,RBS,Alder Hey Children's NHS Foundation Trust,201,194,0,0,7,158,155,0,0,3
2010,September,9/1/10,Q31,RBT,Mid Cheshire Hospitals NHS Foundation Trust,575,547,0,28,0,450,434,0,15,0
2010,September,9/1/10,Q31,RBV,The Christie NHS Foundation Trust,189,189,0,0,0,137,137,0,0,0
2010,September,9/1/10,Q31,REM,Aintree University Hospitals NHS Foundation Trust,733,733,0,0,0,695,695,0,0,0
2010,September,9/1/10,Q31,REN,Clatterbridge Centre For Oncology NHS Foundation Trust,81,81,0,0,0,47,47,0,0,0
2010,September,9/1/10,Q31,REP,Liverpool Women's NHS Foundation Trust,172,39,0,134,0,147,25,0,122,0
2010,September,9/1/10,Q31,RET,The Walton Centre NHS Foundation Trust,133,133,0,0,0,111,111,0,0,0
2010,September,9/1/10,Q31,RJN,East Cheshire NHS Trust,371,344,0,27,0,311,297,0,14,0
2010,September,9/1/10,Q31,RJR,Countess Of Chester Hospital NHS Foundation Trust,580,516,0,63,0,434,404,0,31,0
2010,September,9/1/10,Q31,RJX,Calderstones Partnership NHS Foundation Trust,228,0,228,0,0,213,0,213,0,0
2010,September,9/1/10,Q31,RM2,University Hospital Of South Manchester NHS Foundation Trust,922,873,0,49,0,889,844,0,45,0
2010,September,9/1/10,Q31,RM3,Salford Royal NHS Foundation Trust,713,676,0,37,0,577,559,0,18,0
2010,September,9/1/10,Q31,RM4,Trafford Healthcare NHS Trust,244,244,0,0,0,221,221,0,0,0
2010,September,9/1/10,Q31,RMC,Royal Bolton Hospital NHS Foundation Trust,637,562,0,75,0,540,475,0,65,0
2010,September,9/1/10,Q31,RMP,Tameside Hospital NHS Foundation Trust,489,441,0,48,0,430,408,0,22,0
2010,September,9/1/10,Q31,RNL,North Cumbria University Hospitals NHS Trust,647,610,0,37,0,494,476,0,19,0
2010,September,9/1/10,Q31,RQ6,Royal Liverpool And Broadgreen University Hospitals NHS Trust,892,892,0,0,0,766,766,0,0,0
2010,September,9/1/10,Q31,RRF,"Wrightington, Wigan And Leigh NHS Foundation Trust",553,523,0,30,0,463,442,0,21,0
2010,September,9/1/10,Q31,RT2,Pennine Care NHS Foundation Trust,518,0,0,0,518,447,0,0,0,447
2010,September,9/1/10,Q31,RTV,5 Boroughs Partnership NHS Foundation Trust,338,0,35,0,303,285,0,29,0,256
2010,September,9/1/10,Q31,RTX,University Hospitals Of Morecambe Bay NHS Trust,783,728,0,55,0,653,628,0,25,0
2010,September,9/1/10,Q31,RVY,Southport And Ormskirk Hospital NHS Trust,492,451,0,42,0,422,397,0,25,0
2010,September,9/1/10,Q31,RW3,Central Manchester University Hospitals NHS Foundation Trust,1041,948,0,83,10,897,835,0,57,5
2010,September,9/1/10,Q31,RW4,Mersey Care NHS Trust,428,0,15,0,413,366,0,14,0,352
2010,September,9/1/10,Q31,RW5,Lancashire Care NHS Foundation Trust,745,0,0,0,745,629,0,0,0,629
2010,September,9/1/10,Q31,RW6,Pennine Acute Hospitals NHS Trust,1845,1690,0,155,0,1391,1314,0,78,0
2010,September,9/1/10,Q31,RWJ,Stockport NHS Foundation Trust,770,730,0,40,0,637,615,0,22,0
2010,September,9/1/10,Q31,RWW,Warrington and Halton Hospitals NHS Foundation Trust,637,588,0,49,0,507,477,0,30,0
2010,September,9/1/10,Q31,RXA,Cheshire And Wirral Partnership NHS Foundation Trust,366,0,69,0,297,291,0,46,0,244
2010,September,9/1/10,Q31,RXL,"Blackpool, Fylde And Wyre Hospitals NHS Foundation Trust",786,754,0,32,0,682,657,0,25,0
2010,September,9/1/10,Q31,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,1007,943,0,64,0,878,835,0,43,0
2010,September,9/1/10,Q31,RXR,East Lancashire Hospitals NHS Trust,876,789,0,88,0,713,672,0,40,0
2010,September,9/1/10,Q31,RXV,Greater Manchester West Mental Health NHS Foundation Trust,609,0,0,0,609,561,0,0,0,561
2010,September,9/1/10,Q31,TAE,Manchester Mental Health And Social Care Trust,251,0,0,0,251,233,0,0,0,233
2010,September,9/1/10,Q32,5H8,Rotherham PCT,18,8,10,0,0,8,5,3,0,0
2010,September,9/1/10,Q32,5JE,Barnsley PCT,164,88,0,0,76,118,66,0,0,52
2010,September,9/1/10,Q32,5N1,Leeds PCT,45,37,0,0,8,39,33,0,0,6
2010,September,9/1/10,Q32,5N4,Sheffield PCT,30,30,0,0,0,25,25,0,0,0
2010,September,9/1/10,Q32,5N5,Doncaster PCT,74,74,0,0,0,59,59,0,0,0
2010,September,9/1/10,Q32,5NV,North Yorkshire And York PCT,511,215,8,0,288,417,172,6,0,239
2010,September,9/1/10,Q32,RAE,Bradford Teaching Hospitals NHS Foundation Trust,771,717,0,54,0,546,513,0,33,0
2010,September,9/1/10,Q32,RCB,York Hospitals NHS Foundation Trust,667,624,0,43,0,527,505,0,23,0
2010,September,9/1/10,Q32,RCC,Scarborough And North East Yorkshire Health Care NHS Trust,346,332,0,14,0,309,301,0,8,0
2010,September,9/1/10,Q32,RCD,Harrogate And District NHS Foundation Trust,320,296,0,24,0,305,290,0,16,0
2010,September,9/1/10,Q32,RCF,Airedale NHS Trust,396,359,0,37,0,329,297,0,32,0
2010,September,9/1/10,Q32,RCU,Sheffield Children's NHS Foundation Trust,141,132,0,0,10,97,92,0,0,5
2010,September,9/1/10,Q32,RFF,Barnsley Hospital NHS Foundation Trust,469,418,0,51,0,383,349,0,34,0
2010,September,9/1/10,Q32,RGD,Leeds Partnerships NHS Foundation Trust,392,0,28,0,363,338,0,22,0,317
2010,September,9/1/10,Q32,RJL,Northern Lincolnshire And Goole Hospitals NHS Foundation Trust,833,762,0,71,0,573,557,0,16,0
2010,September,9/1/10,Q32,RP5,Doncaster And Bassetlaw Hospitals NHS Foundation Trust,1170,1043,0,127,0,832,795,0,37,0
2010,September,9/1/10,Q32,RR8,Leeds Teaching Hospitals NHS Trust,2181,2043,0,138,0,1778,1714,0,64,0
2010,September,9/1/10,Q32,RV9,Humber NHS Foundation Trust,238,0,16,0,222,188,0,10,0,178
2010,September,9/1/10,Q32,RWA,Hull And East Yorkshire Hospitals NHS Trust,1319,1227,0,92,0,1098,1084,0,15,0
2010,September,9/1/10,Q32,RWY,Calderdale And Huddersfield NHS Foundation Trust,838,788,0,50,0,688,655,0,32,0
2010,September,9/1/10,Q32,RXE,"Rotherham, Doncaster and South Humber Mental Health NHS Foundation Trust",324,0,34,0,290,231,0,29,0,201
2010,September,9/1/10,Q32,RXF,Mid Yorkshire Hospitals NHS Trust,1202,1152,0,49,0,896,869,0,27,0
2010,September,9/1/10,Q32,RXG,South West Yorkshire Partnership NHS Foundation Trust,450,0,26,0,424,386,0,24,0,362
2010,September,9/1/10,Q32,TAD,Bradford District Care Trust,212,0,7,0,205,205,0,4,0,201
2010,September,9/1/10,Q32,TAN,North East Lincolnshire Care Trust Plus,42,0,0,0,42,34,0,0,0,34
2010,September,9/1/10,Q33,5N6,Derbyshire County PCT,467,362,34,0,72,371,284,30,0,57
2010,September,9/1/10,Q33,5N8,Nottinghamshire County Teaching PCT,188,188,0,0,0,168,168,0,0,0
2010,September,9/1/10,Q33,5N9,Lincolnshire Teaching PCT,60,60,0,0,0,49,49,0,0,0
2010,September,9/1/10,Q33,5PA,Leicestershire County and Rutland PCT,314,296,0,0,18,291,280,0,0,11
2010,September,9/1/10,Q33,5PD,Northamptonshire Teaching PCT,134,134,0,0,0,119,119,0,0,0
2010,September,9/1/10,Q33,RFS,Chesterfield Royal Hospital NHS Foundation Trust,549,509,0,40,0,475,454,0,21,0
2010,September,9/1/10,Q33,RHA,Nottinghamshire Healthcare NHS Trust,1128,0,104,0,1025,990,0,87,0,902
2010,September,9/1/10,Q33,RK5,Sherwood Forest Hospitals NHS Foundation Trust,643,594,0,49,0,559,520,0,39,0
2010,September,9/1/10,Q33,RNQ,Kettering General Hospital NHS Foundation Trust,569,514,0,55,0,498,468,0,31,0
2010,September,9/1/10,Q33,RNS,Northampton General Hospital NHS Trust,642,586,5,51,0,565,529,3,33,0
2010,September,9/1/10,Q33,RP1,Northamptonshire Healthcare NHS Foundation Trust,294,0,53,0,241,250,0,42,0,207
2010,September,9/1/10,Q33,RP7,Lincolnshire Partnership NHS Foundation Trust,252,0,16,0,236,236,0,12,0,224
2010,September,9/1/10,Q33,RT5,Leicestershire Partnership NHS Trust,528,0,101,0,427,480,0,79,0,400
2010,September,9/1/10,Q33,RTG,Derby Hospitals NHS Foundation Trust,995,933,0,62,0,821,772,0,49,0
2010,September,9/1/10,Q33,RWD,United Lincolnshire Hospitals NHS Trust,1243,1132,0,111,0,1153,1080,0,73,0
2010,September,9/1/10,Q33,RWE,University Hospitals Of Leicester NHS Trust,1629,1503,0,126,0,1393,1309,0,84,0
2010,September,9/1/10,Q33,RX1,Nottingham University Hospitals NHS Trust,1646,1527,0,119,0,1350,1269,0,80,0
2010,September,9/1/10,Q33,RXM,Derbyshire Mental Health Services NHS Trust,324,0,36,0,289,321,0,35,0,286
2010,September,9/1/10,Q34,5CN,Herefordshire PCT,81,0,7,0,74,59,0,5,0,54
2010,September,9/1/10,Q34,5M1,South Birmingham PCT,48,33,15,0,0,42,29,13,0,0
2010,September,9/1/10,Q34,5M2,Shropshire County PCT,107,107,0,0,0,100,100,0,0,0
2010,September,9/1/10,Q34,5M3,Walsall Teaching PCT,19,0,19,0,0,13,0,13,0,0
2010,September,9/1/10,Q34,5MV,Wolverhampton City PCT,165,92,5,0,68,161,91,5,0,65
2010,September,9/1/10,Q34,5MX,Heart Of Birmingham Teaching PCT,44,44,0,0,0,41,41,0,0,0
2010,September,9/1/10,Q34,5PG,Birmingham East And North PCT,16,16,0,0,0,13,13,0,0,0
2010,September,9/1/10,Q34,5PH,North Staffordshire PCT,150,150,0,0,0,139,139,0,0,0
2010,September,9/1/10,Q34,5PJ,Stoke On Trent PCT,165,165,0,0,0,149,149,0,0,0
2010,September,9/1/10,Q34,5PK,South Staffordshire PCT,6,0,0,6,0,3,0,0,3,0
2010,September,9/1/10,Q34,5PL,Worcestershire PCT,85,85,0,0,0,82,82,0,0,0
2010,September,9/1/10,Q34,5PM,Warwickshire PCT,130,130,0,0,0,103,103,0,0,0
2010,September,9/1/10,Q34,RBK,Walsall Hospitals NHS Trust,495,458,0,37,0,437,416,0,21,0
2010,September,9/1/10,Q34,RJC,South Warwickshire NHS Foundation Trust,460,420,0,40,0,418,384,0,34,0
2010,September,9/1/10,Q34,RJD,Mid Staffordshire NHS Foundation Trust,439,404,0,35,0,349,337,0,12,0
2010,September,9/1/10,Q34,RJE,University Hospital Of North Staffordshire NHS Trust,1066,1002,0,64,0,989,946,0,42,0
2010,September,9/1/10,Q34,RJF,Burton Hospitals NHS Foundation Trust,417,372,0,44,0,346,313,0,33,0
2010,September,9/1/10,Q34,RKB,University Hospitals Coventry And Warwickshire NHS Trust,1170,1080,0,89,0,1004,977,0,28,0
2010,September,9/1/10,Q34,RL1,Robert Jones And Agnes Hunt Orthopaedic And District Hospital NHS Trust,203,203,0,0,0,142,142,0,0,0
2010,September,9/1/10,Q34,RL4,The Royal Wolverhampton Hospitals NHS Trust,669,624,0,45,0,598,565,0,32,0
2010,September,9/1/10,Q34,RLQ,Hereford Hospitals NHS Trust,261,240,0,21,0,236,222,0,14,0
2010,September,9/1/10,Q34,RLT,George Eliot Hospital NHS Trust,349,331,0,17,0,302,287,0,15,0
2010,September,9/1/10,Q34,RLU,Birmingham Women's NHS Foundation Trust,137,31,0,106,0,121,15,0,106,0
2010,September,9/1/10,Q34,RLY,North Staffordshire Combined Healthcare NHS Trust,327,0,95,0,232,239,0,64,0,175
2010,September,9/1/10,Q34,RNA,The Dudley Group Of Hospitals NHS Foundation Trust,822,773,0,49,0,556,526,0,30,0
2010,September,9/1/10,Q34,RQ3,Birmingham Children's Hospital NHS Foundation Trust,221,177,0,0,44,201,164,0,0,37
2010,September,9/1/10,Q34,RR1,Heart Of England NHS Foundation Trust,1532,1429,0,103,0,1417,1333,0,84,0
2010,September,9/1/10,Q34,RRE,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,480,0,57,0,423,419,0,41,0,378
2010,September,9/1/10,Q34,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,131,131,0,0,0,99,99,0,0,0
2010,September,9/1/10,Q34,RRK,University Hospital Birmingham NHS Foundation Trust,942,942,0,0,0,860,860,0,0,0
2010,September,9/1/10,Q34,RWP,Worcestershire Acute Hospitals NHS Trust,875,783,0,92,0,682,636,0,46,0
2010,September,9/1/10,Q34,RWQ,Worcestershire Mental Health Partnership NHS Trust,218,0,28,0,190,191,0,26,0,165
2010,September,9/1/10,Q34,RXK,Sandwell And West Birmingham Hospitals NHS Trust,952,910,0,42,0,824,810,0,14,0
2010,September,9/1/10,Q34,RXT,Birmingham And Solihull Mental Health NHS Foundation Trust,741,0,0,0,741,624,0,0,0,624
2010,September,9/1/10,Q34,RXW,Shrewsbury And Telford Hospital NHS Trust,807,740,0,67,0,721,673,0,48,0
2010,September,9/1/10,Q34,RYG,Coventry And Warwickshire Partnership NHS Trust,447,0,148,0,299,420,0,130,0,290
2010,September,9/1/10,Q34,RYK,Dudley and Walsall Mental Health Partnership NHS Trust,204,0,0,0,204,161,0,0,0,161
2010,September,9/1/10,Q34,TAJ,Sandwell Mental Health NHS And Social Care Trust,157,0,31,0,126,120,0,27,0,93
2010,September,9/1/10,Q34,TAM,Solihull Care Trust,85,0,85,0,0,54,0,54,0,0
2010,September,9/1/10,Q35,5P2,Bedfordshire PCT,49,49,0,0,0,39,39,0,0,0
2010,September,9/1/10,Q35,5PQ,Norfolk PCT,258,245,13,0,0,234,224,11,0,0
2010,September,9/1/10,Q35,5PT,Suffolk PCT,23,23,0,0,0,16,16,0,0,0
2010,September,9/1/10,Q35,5PV,West Essex PCT,78,78,0,0,0,78,78,0,0,0
2010,September,9/1/10,Q35,5PW,North East Essex PCT,100,100,0,0,0,95,95,0,0,0
2010,September,9/1/10,Q35,5PX,Mid Essex PCT,40,40,0,0,0,35,35,0,0,0
2010,September,9/1/10,Q35,5PY,South West Essex PCT,103,103,0,0,0,92,92,0,0,0
2010,September,9/1/10,Q35,5QV,Hertfordshire PCT,282,282,0,0,0,255,255,0,0,0
2010,September,9/1/10,Q35,RAJ,Southend University Hospital NHS Foundation Trust,672,629,0,43,0,616,586,0,29,0
2010,September,9/1/10,Q35,RC1,Bedford Hospital NHS Trust,429,401,0,28,0,335,312,0,23,0
2010,September,9/1/10,Q35,RC9,Luton And Dunstable Hospital NHS Foundation Trust,588,535,0,53,0,489,454,0,35,0
2010,September,9/1/10,Q35,RCX,The Queen Elizabeth Hospital King's Lynn NHS Trust,454,433,0,21,0,394,377,0,17,0
2010,September,9/1/10,Q35,RDD,Basildon And Thurrock University Hospitals NHS Foundation Trust,670,638,0,32,0,577,551,0,26,0
2010,September,9/1/10,Q35,RDE,Colchester Hospital University NHS Foundation Trust,661,613,0,48,0,620,581,0,39,0
2010,September,9/1/10,Q35,RGM,Papworth Hospital NHS Foundation Trust,193,193,0,0,0,162,162,0,0,0
2010,September,9/1/10,Q35,RGN,Peterborough And Stamford Hospitals NHS Foundation Trust,634,554,0,81,0,490,458,0,32,0
2010,September,9/1/10,Q35,RGP,James Paget University Hospitals NHS Foundation Trust,442,403,0,39,0,366,349,0,17,0
2010,September,9/1/10,Q35,RGQ,Ipswich Hospital NHS Trust,647,603,0,44,0,535,513,0,22,0
2010,September,9/1/10,Q35,RGR,West Suffolk Hospitals NHS Trust,464,417,0,47,0,364,349,0,15,0
2010,September,9/1/10,Q35,RGT,Cambridge University Hospitals NHS Foundation Trust,920,878,0,42,0,785,755,0,29,0
2010,September,9/1/10,Q35,RM1,Norfolk And Norwich University Hospitals NHS Foundation Trust,951,905,0,46,0,822,798,0,23,0
2010,September,9/1/10,Q35,RMY,Norfolk And Waveney Mental Health NHS Foundation Trust,406,0,0,0,406,322,0,0,0,322
2010,September,9/1/10,Q35,RQ8,Mid Essex Hospital Services NHS Trust,590,552,0,38,0,468,442,0,26,0
2010,September,9/1/10,Q35,RQQ,Hinchingbrooke Health Care NHS Trust,290,253,0,37,0,219,203,0,16,0
2010,September,9/1/10,Q35,RQW,The Princess Alexandra Hospital NHS Trust,482,445,0,37,0,426,399,0,27,0
2010,September,9/1/10,Q35,RRD,North Essex Partnership NHS Foundation Trust,391,0,0,0,391,346,0,0,0,346
2010,September,9/1/10,Q35,RT1,Cambridgeshire And Peterborough NHS Foundation Trust,381,0,16,0,365,339,0,13,0,326
2010,September,9/1/10,Q35,RT6,Suffolk Mental Health Partnership NHS Trust,168,0,26,0,142,142,0,15,0,126
2010,September,9/1/10,Q35,RWG,West Hertfordshire Hospitals NHS Trust,643,584,0,59,0,471,435,0,36,0
2010,September,9/1/10,Q35,RWH,East And North Hertfordshire NHS Trust,853,785,0,68,0,686,648,0,39,0
2010,September,9/1/10,Q35,RWN,South Essex Partnership University NHS Foundation Trust,481,0,0,0,481,464,0,0,0,464
2010,September,9/1/10,Q35,RWR,Hertfordshire Partnership NHS Foundation Trust,657,0,124,0,533,601,0,114,0,487
2010,September,9/1/10,Q35,RYV,Cambridgeshire Community Services NHS Trust,90,90,0,0,0,60,60,0,0,0
2010,September,9/1/10,Q36,5A4,Havering PCT,45,45,0,0,0,41,41,0,0,0
2010,September,9/1/10,Q36,5A9,Barnet PCT,84,84,0,0,0,68,68,0,0,0
2010,September,9/1/10,Q36,5AT,Hillingdon PCT,22,22,0,0,0,18,18,0,0,0
2010,September,9/1/10,Q36,5C4,Tower Hamlets PCT,88,88,0,0,0,72,72,0,0,0
2010,September,9/1/10,Q36,5C9,Haringey Teaching PCT,33,27,6,0,0,27,22,5,0,0
2010,September,9/1/10,Q36,5K7,Camden PCT,55,55,0,0,0,53,53,0,0,0
2010,September,9/1/10,Q36,5K8,Islington PCT,12,0,0,0,12,11,0,0,0,11
2010,September,9/1/10,Q36,5LA,Kensington And Chelsea PCT,62,62,0,0,0,54,54,0,0,0
2010,September,9/1/10,Q36,5LD,Lambeth PCT,33,33,0,0,0,23,23,0,0,0
2010,September,9/1/10,Q36,5LG,Wandsworth PCT,70,70,0,0,0,57,57,0,0,0
2010,September,9/1/10,Q36,RAL,Royal Free Hampstead NHS Trust,636,597,0,36,3,591,569,0,22,0
2010,September,9/1/10,Q36,RAN,Royal National Orthopaedic Hospital NHS Trust,154,154,0,0,0,131,131,0,0,0
2010,September,9/1/10,Q36,RAP,North Middlesex University Hospital NHS Trust,378,349,0,29,0,352,326,0,26,0
2010,September,9/1/10,Q36,RAS,The Hillingdon Hospital NHS Trust,412,366,0,46,0,345,324,0,21,0
2010,September,9/1/10,Q36,RAT,North East London NHS Foundation Trust,293,0,12,0,281,250,0,9,0,241
2010,September,9/1/10,Q36,RAX,Kingston Hospital NHS Trust,506,441,0,65,0,403,363,0,40,0
2010,September,9/1/10,Q36,RC3,Ealing Hospital NHS Trust,320,278,0,42,0,298,267,0,30,0
2010,September,9/1/10,Q36,RF4,"Barking, Havering And Redbridge University Hospitals NHS Trust",1121,1090,0,31,0,1011,988,0,23,0
